validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude
True,St. Catherine of Sweden,Church," 2554 Wildwood Rd, Allison Park, PA 15101",https://www.stcatherineofsweden.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM",,https://parishesonline.com/find/st-richard-church-15044/bulletin/file/14-1169-20210214B.pdf,"Fried or baked cod fish dinners include 2 side dishes and dessert and costs $10
Child's portion of fried cod with 2 sides and dessert costs $6
Sauteed & seasoned shrimp or batter baked shrimp dinners include 2 side dishes and dessert and costs $12
Child's portion of either dinner includes 2 sides and dessert and costs $ 10
Macaroni and Cheese dinner with a choice of coleslaw or applesauce and dessert costs $5
9"" cheese pizza with dessert costs $6
Fish tacos (2 tacos/order) with a choice of 5 toppings and dessert cost $9
Shrimp tacos (2 tacos /order) with toppings and dessert cost $12
Fried or Baked cod fish sandwich with French fries and coleslaw cost $9
Fried or Baked cod fish sandwich ala carte cost $7
Side dishes choices are: pierogies, mac & cheese or french fries and coleslaw or applesauce.
Dessert is chocolate or vanilla pudding.",,412-486-6001,,,True,,False,,True,,40.591488,-79.966565
True,St. Joseph (Coraopolis),Church,"1313 5th Avenue, Coraopolis, Pennsylvania 15108, United States",https://www.mshj.org/,,,https://ec-prod-site-cache.s3.amazonaws.com/static/mshj.org/documents/2021/2/FishFryMenu21.pdf,See menu link,CALL AHEAD TO PLACE ORDERS/Phones will be answered Thursday 12 - 3 and Friday starting at 12:00,412-329-7911,,,True,False,False,False,True,,40.515674,-80.15899
True,Elliott West End Athletic Association,Community Organization,"Herschel St and Hassler St, Pittsburgh, PA 15220",https://www.facebook.com/ElliottAthleticAssociation/,"Wednesday Feb 17 from 4:00 PM to 7:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",Takeout only. ,https://www.facebook.com/ElliottAthleticAssociation/photos/a.402513999957598/1569701603238826,See menu link,Sales are out of the Herschel Playground Little League candy stand.  ,412-928-8854,,False,True,False,False,,True,,40.44088,-80.04379
True,Smithton VFD,Fire Department,"609 Center Street, Smithton, PA",http://smithtonfire.org,"Friday Apr 2 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM",,,"Hand Breaded Atlantic Cod Fish Dinner : $10.00
 - includes crinkle cut street fair style french fries, coleslaw, dinner roll, and your choice of our homemade cocktail or tartar sauce 
Fish sandwich : $7.00
Mac n Cheese : $2.00
Extra Fries : $2.50",,724-872-9201,,,True,,False,,True,,40.15497,-79.743086
True,Mary Mother of God Parish at Corpus Christi Church Hall,Church,"803 Market Street, Mckeesport, Pennsylvania 15132, United States",https://marymotherofgod1.org/,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM",Take out only./No need to pre-order./Cash only.,,"    Hand Breaded Fried Fish Sandwich (large): $9
    Macaroni & Cheese (side): $3",,412-672-2220 or 412-215-9857,marymotherofgodtogo@gmail.com,True,True,False,True,,True,,40.347688,-79.865687
True,Belle Vernon Volunteer Fire Department,Fire Department,"10 Main Street, Belle Vernon, PA 15680",https://www.facebook.com/Belle-Vernon-Vol-Fire-Company-152535481459140/,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM",,https://scontent.fagc1-2.fna.fbcdn.net/v/t1.0-9/152070787_3902240573155260_3194438873488777813_n.jpg?_nc_cat=103&ccb=3&_nc_sid=8bfeb9&_nc_ohc=zU077EcnYHwAX-Zit5G&_nc_ht=scontent.fagc1-2.fna&oh=5cbbc1c0d3a68c50bed94f7dbecfb0a4&oe=6056FF13,,,724-929-5511,,True,True,False,True,,True,,40.128673,-79.875649
True,VFW Post 764,Veteran's Organization,"460 Valleybrook Rd, McMurray, PA 15317",http://www.vfw764.org/,"Friday Feb 19 from 11:30 AM to 2:30 PM, Friday Feb 19 from 4:30 PM to 8:30 PM, Friday Feb 26 from 11:30 AM to 2:30 PM, Friday Feb 26 from 4:30 PM to 8:30 PM, Friday Mar 5 from 11:30 AM to 2:30 PM, Friday Mar 5 from 4:30 PM to 8:30 PM, Friday Mar 12 from 11:30 AM to 2:30 PM, Friday Mar 12 from 4:30 PM to 8:30 PM, Friday Mar 19 from 11:30 AM to 2:30 PM, Friday Mar 19 from 4:30 PM to 8:30 PM, Friday Mar 26 from 11:30 AM to 2:30 PM, Friday Mar 26 from 4:30 PM to 8:30 PM, Friday Apr 2 from 11:30 AM to 2:30 PM, Friday Apr 2 from 4:30 PM to 8:30 PM",,http://www.vfw764.org/wp-content/uploads/2020/03/Lent-Menu_2.pdf,,,724-941-2005,,True,True,True,True,,True,,40.285113,-80.089085
True,St. Catherine of Siena,Church,"1810 Belasco Avenue, Pittsburgh, Pennsylvania 15216, United States",https://stteresakolkatapgh.org/,,,https://stteresakolkatapgh.org/2021-parish-fish-fry,See menu link -- They have lunch and dinner menus,,412-531-2135 Extension 19,,True,True,False,True,True,True,,40.406554,-80.026725
True,Salem FD-Slickville VFD,Fire Department,"128 Main Street, Slickville, Pa. 15684",https://www.facebook.com/vfd59/,"Wednesday Feb 17 from 4:00 PM to 7:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,,,,724-468-9978,,,True,,False,,True,,40.460437,-79.520653
True,Shelleys Pike Inn Restaurant,Restaurant,"144 W Park Street, Houston, Pennsylvania 15342, United States",https://www.pikeinndiner.com/,"Wednesday Feb 17 from 12:00 PM to 9:00 PM, Friday Feb 19 from 12:00 PM to 9:00 PM, Friday Feb 26 from 12:00 PM to 9:00 PM, Friday Mar 5 from 12:00 PM to 9:00 PM, Friday Mar 12 from 12:00 PM to 9:00 PM, Friday Mar 19 from 12:00 PM to 9:00 PM, Friday Mar 26 from 12:00 PM to 9:00 PM, Friday Apr 2 from 12:00 PM to 9:00 PM",,Fish sandwich $9.99,,,724-745-3971,,,True,,,,True,,40.223398,-80.218302
True,Nemacolin Fire Department,Fire Department,"200 Roosevelt Ave, Nemacolin, Pa 15351",https://www.facebook.com/nemacolin.vfd,"Wednesday Feb 17 from 11:00 AM to 6:00 PM, Friday Feb 19 from 11:00 AM to 6:00 PM, Friday Feb 26 from 11:00 AM to 6:00 PM, Friday Mar 5 from 11:00 AM to 6:00 PM, Friday Mar 12 from 11:00 AM to 6:00 PM, Friday Mar 19 from 11:00 AM to 6:00 PM, Friday Mar 26 from 11:00 AM to 6:00 PM, Friday Apr 2 from 11:00 AM to 6:00 PM",,https://www.facebook.com/photo?fbid=3383080628463898&set=a.351201011651890,,,724-966-7408,,,True,,True,,True,,39.875755,-79.930817
True,Nancy's Revival,Restaurant,"616 South Avenue, Pittsburgh, Pennsylvania 15221, United States",https://nancysrevival.com,"Friday Feb 19 from 2:00 PM to 8:00 PM, Friday Feb 26 from 2:00 PM to 8:00 PM, Friday Mar 5 from 2:00 PM to 8:00 PM, Friday Mar 12 from 2:00 PM to 8:00 PM, Friday Mar 19 from 2:00 PM to 8:00 PM, Friday Mar 26 from 2:00 PM to 8:00 PM, Friday Apr 2 from 2:00 PM to 8:00 PM",,https://images.squarespace-cdn.com/content/v1/5c38e590f407b41065a73c0d/1613763220619-NJW0MBH5YYK45RRZQ7SP/ke17ZwdGBToddI8pDm48kBlVc-1aHijtWDslw0vnO0wUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2CBMUuimg_tI7JGUIA5cNIPsNXHJTJz7SYIW6lZ9cz84KMshLAGzx4R3EDFOm1kBS/Nancy%27s-editable.pptx.png?format=1000w,,,412-242-3447 ,,False,True,False,False,,True,,40.442136,-79.886197
True,"Immaculate Conception, Washington",Church,"119 W. Chestnut St., Washington, PA",https://stjameswashpa.org/,,,https://stjameswashpa.org/,See web link,,724-222- 9737,,,,,,,True,,40.172023,-80.248403
True,Wilpen VFD,Fire Department,"379 Wilpen Rd., Ligonier, PA",https://www.facebook.com/Wilpenfire45,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,,Our Hand cut and Hand Breaded                         FRIED FISH sandwich with one side and applesauce:  $12.00      Fried SHRIMP with one side and applesauce.                     $12.00          sides:  frys ---perogies--- Haluski ----- mac and cheese.                                 EXTRAS.                                          OUR FAMOUS PEROGIES $5.00     LARGE FRENCH FRYS.     $5.00.    MAC AND CHEESE.           $5.00.   HALUSKI.                             $5.00  Btl.Water / canned drinks. $1.00   ,, (724) 238-7221,,,True,,False,,True,,40.281313,-79.195428
False,"St. Marcellus Church, Jefferson",Church,"1340 Jefferson Rd, Jefferson, Pennsylvania 15344, United States",https://stmatthiasgreene.org/,,,,Fish Fry has been Cancelled,,724-883-2445,,,,,,,False,,39.925686,-80.064527
True,Community Kitchen Pittsburgh (Hazelwood),Community Organization,"107 Flowers Avenue, Pittsburgh, Pennsylvania 15207, United States",https://www.ckpgh.org/events/fish-fry-2021,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",,https://www.toasttab.com/community-kitchen-pittsburgh/v3,"Menu options include:

    Fish Sandwiches
    Pierogies
    Mac and Cheese
    Fresh Cut Fries
    Seafood Chowder
    Halusky
    Cole Slaw
    and more!",,(412) 246-4736,info@ckpgh.org,,True,False,True,True,True,,40.410187,-79.943718
True,"St. Thomas A Becket, Jefferson Hills",Church,"139 Gill Hall Road, Pittsburgh, PA",https://triumphoftheholycrosspgh.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,https://d2y1pz2y630308.cloudfront.net/21966/documents/2021/2/Fish%20Fry%20flyer.pdf,See menu link,,412-655-9966,,,True,False,False,,True,,40.316059,-79.964112
True,Skyview VFC,Fire Department,"660 Noble Dr., West Mifflin, PA",http://skyview4.com/,"Wednesday Feb 17 from 11:00 AM to 7:00 PM, Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",,http://skyview4.com/custom.html?id=17408,,,412-461-9553 ,,False,True,False,True,,True,,40.360804,-79.929583
False,Mount St. Peter,Church,"100 Freeport Road, New Kensington, PA",https://www.mountsaintpeter.org/,,,,,,724-335-1458,,,,,,,False,,40.563602,-79.761143
True,"St. James, Divine Redeemer, Sewickley",Church,"200 Walnut St., Sewickley, Pa. 15143",https://www.divine-redeemer.org,"Friday Feb 19 from 4:30 PM to 7:00 PM, Friday Feb 26 from 4:30 PM to 7:00 PM, Friday Mar 5 from 4:30 PM to 7:00 PM, Friday Mar 12 from 4:30 PM to 7:00 PM, Friday Mar 19 from 4:30 PM to 7:00 PM, Friday Mar 26 from 4:30 PM to 7:00 PM",,https://www.divine-redeemer.org/fish-fry-online-order,"Dinners cost $13 (include bread and 2 sides)
Fried fish dinner 
Baked fish dinner 
Salmon dinner 
Fish sandwich dinner
A la carte: 
Fish sandwich: $9
Mac & cheese: $3",St. James School cafeteria /Pre-paid dinners receive free mac & cheese,412-741-5540 and press 2,,,True,True,False,,True,,40.538575,-80.182422
True,St. Mary Our Lady of Guadalupe Parish,Church,"101 West High Street, Kittanning, Pennsylvania 16201, United States",https://www.stmarykittanning.org/Pages/default.aspx,,,https://www.stmarykittanning.org/Pages/default.aspx,See link,Parish hall,724-548-7649,,,,,,,True,,40.81781,-79.524888
True,Oakmont Elks,Community Organization,"106 Washington Ave., Oakmont, PA",https://www.facebook.com/events/570103646795371/,"Friday Feb 19 from 3:00 PM to 7:00 PM, Friday Feb 26 from 3:00 PM to 7:00 PM, Friday Mar 5 from 3:00 PM to 7:00 PM, Friday Mar 12 from 3:00 PM to 7:00 PM, Friday Mar 19 from 3:00 PM to 7:00 PM, Friday Mar 26 from 3:00 PM to 7:00 PM, Friday Apr 2 from 3:00 PM to 7:00 PM",,,,,412-828-1668,,False,True,False,False,True,True,,40.516208,-79.847427
True,"St. Joseph, Verona",Church,"825 2nd Street, Verona, Pennsylvania 15147, United States",holyfamilypgh.com,"Wednesday Feb 17 from 4:00 PM to 7:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM, Friday Apr 2 from 4:00 PM to 7:00 PM",,,,,412-828-9846,,,True,,False,False,True,,40.506643,-79.835611
True,St. Jude Catholic Church,Church,"710 Jefferson Ave., Glen Dale, WV",https://stjudewv.com/,,,https://stjudewv.com/fish-fry-fridays/,See menu link,,304-845-2646,,,,,,,True,,39.917986,-80.742926
False,"Most Holy Trinity, Huntingdon",Church,"524 Mifflin Street, Huntingdon, Pennsylvania 16652, United States",https://www.mhtcc.org/,,,,,, 814-643-0160 ,,,,,,,False,,40.486385,-78.012017
True,"St. Benedict the Abbot, Peters Township",Church," 120 Abington Dr, McMurray, PA 15317",https://john23.org/,"Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM",,https://www.john23.org/documents/2021/2/Drive%20Thru%20Fish%20Fry%20information%20for%20ordering.pdf,See menu link,,724-941-9406,,,True,,False,,True,,40.283122,-80.08578
True,Good Samaritan Parish,Church,"8th and Melrose, Ambridge, PA",http://www.greatgrouping.org,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM",,https://greatgrouping.org/documents/2021/2/BV_fishfrybw-1.pdf,See menu link,,724-266-6010 ,Office@goodsam1.org,,True,,True,,True,,40.589161,-80.228207
True,Robert Wholey & Co Inc,Market,"1711 Penn Avenue, Pittsburgh, PA",https://wholey.com/kitchen-menu/,"Friday Feb 19 from 8:00 AM to 6:00 PM, Friday Feb 26 from 8:00 AM to 6:00 PM, Friday Mar 5 from 8:00 AM to 6:00 PM, Friday Mar 12 from 8:00 AM to 6:00 PM, Friday Mar 19 from 8:00 AM to 6:00 PM, Friday Mar 26 from 8:00 AM to 6:00 PM, Friday Apr 2 from 8:00 AM to 6:00 PM",,,,,412-391-3737,,,True,False,True,,True,,40.450032,-79.98599
True,Sciullo's 910 Deli and Catering,Other,"4358 Gibsonia Road, Gibsonia, PA",https://www.facebook.com/Mark.Sciullo,"Friday Feb 19 from 7:00 AM to 8:00 PM, Friday Feb 26 from 7:00 AM to 8:00 PM, Friday Mar 5 from 7:00 AM to 8:00 PM, Friday Mar 12 from 7:00 AM to 8:00 PM, Friday Mar 19 from 7:00 AM to 8:00 PM, Friday Mar 26 from 7:00 AM to 8:00 PM, Friday Apr 2 from 7:00 AM to 8:00 PM",,,"You can pre order Friday fish  at 910fishorder@gmail.com please pre order only by 930 am Friday for email.only 
But you can order at 7244433300 anytime
Sciullo's 910 deli catering
Lenten fish fry 
Open til 8pm ash Wednesday &  Friday during lent 724 443 3300 
1. Beer Batter Fish Sandwich with fries 
  Large $9.95 (4 for$37.50)
 Small $ 8.50 (4 FOR$ 32)
DISH WITH TWO SIDE $10.95
2. Cajun grilled cod sandwich (w/ lettuce & tomato) served with Cajun fries        $9.95                                                                  3. Maryland crab cake sandwich; served with fries                                     $13.95                                                         Crab cake dinner                         $17.95
2 home made crab cakes served with 2 side's 
4. Beer Batter Shrimp Dinner
Half dozen shrimp with two side's      $11.95 Ten shrimp with two sides                 $16.95 
5. Four cheese gourmet grilled served with cream of tomato soup          $8.95
6. Cheese lover Lasagna served with side salad & garlic bread                   $11.95
7.Real Crab Mac N Cheese                $13.95 
8. Pasta Marinara served with side salad & garlic bread                            $7.95 
Soups:
New England Clam Chowder 
Cream of Tomato
Cream of mushroom pp",,724-443-3300,910fishorder@gmail.com,,True,,True,,True,,40.621799,-79.920841
True,Rennerdale VFD,Fire Department,"30 Suburban Ave., Rennerdale, PA 15106",https://rennerdalevfd.net/,"Friday Feb 19 from 4:00 PM to 7:30 PM, Friday Feb 26 from 4:00 PM to 7:30 PM, Friday Mar 5 from 4:00 PM to 7:30 PM, Friday Mar 12 from 4:00 PM to 7:30 PM, Friday Mar 19 from 4:00 PM to 7:30 PM, Friday Mar 26 from 4:00 PM to 7:30 PM",Ordering opens at 3 pm,https://rennerdalevfd.net/fish-fry=RENNERDALEVFD&s=htosports&p=custom&pagename=Fish+Fry+Menu,,,412-276-9652,,False,True,False,True,,True,,40.397699,-80.142647
True,Rices Landing Volunteer Fire Department,Fire Department,"66 Bayard Ave., Rices Landing, Pa. 15357",http://rlvfd66.com/,"Wednesday Feb 17 from 4:00 PM to 8:00 PM, Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM, Friday Apr 2 from 11:00 AM to 7:00 PM",Pierogi on menu. Unclear if homemade,http://www.rlvfd66.com/fish-fry.html,,,724-592-5765,riceslandingvfdco66@yahoo.com,,,False,True,,True,,39.945374,-79.992234
True,Our Place Homemade,Restaurant,"105 Middle Ave., Wilmerding, PA",https://www.facebook.com/OurPlaceHomemadeFanPage/,"Friday Feb 19 from 3:00 PM to 7:00 PM, Friday Feb 26 from 3:00 PM to 7:00 PM, Friday Mar 5 from 3:00 PM to 7:00 PM, Friday Mar 12 from 3:00 PM to 7:00 PM, Friday Mar 19 from 3:00 PM to 7:00 PM, Friday Mar 26 from 3:00 PM to 7:00 PM, Friday Apr 2 from 3:00 PM to 7:00 PM",Menu may change weekly.,https://scontent-ort2-1.xx.fbcdn.net/v/t1.0-9/s1080x2048/152237107_10157576358192511_5254777204630169589_o.jpg?_nc_cat=107&ccb=3&_nc_sid=8bfeb9&_nc_ohc=RRcdmUHlqigAX_1L883&_nc_ht=scontent-ort2-1.xx&tp=7&oh=462d030d714037383d9a720f2b0fc63f&oe=60567829,,,412-646-2786,,True,True,False,True,,True,,40.395375,-79.803132
False,"Holy Sepulcher, Glade Mills",Church,"1304 E. Cruikshank Road, Glade Mills, PA",https://www.holysepulcher.org/,,,,No Fish Fry listed,,724-586-7610,,,,,,,False,,40.72973,-79.923069
True,Corpus Christi,Church,"10 St Mary's Lane, Cecil, Pennsylvania 15321, United States",https://www.corpuschristipgh.org/2021-fish-fry,"Friday Feb 19 from 11:00 AM to 7:00 PM, Friday Feb 26 from 11:00 AM to 7:00 PM, Friday Mar 5 from 11:00 AM to 7:00 PM, Friday Mar 12 from 11:00 AM to 7:00 PM, Friday Mar 19 from 11:00 AM to 7:00 PM, Friday Mar 26 from 11:00 AM to 7:00 PM",,https://www.corpuschristipgh.org/2021-fish-fry,,Food Truck Walk Up,412-914-3478,,,True,False,True,,True,,40.328668,-80.184821
True,Monongahela Elks Lodge,Community Organization,"444 Jackson St, Monongahela, PA 15063",https://www.facebook.com/BPO-Elks-455-Monongahela-Lodge-116216368414468/,"Friday Feb 19 from 4:00 PM to 8:00 PM, Friday Feb 26 from 4:00 PM to 8:00 PM, Friday Mar 5 from 4:00 PM to 8:00 PM, Friday Mar 12 from 4:00 PM to 8:00 PM, Friday Mar 19 from 4:00 PM to 8:00 PM, Friday Mar 26 from 4:00 PM to 8:00 PM",,https://www.facebook.com/Monongahelaelks455/photos/a.575536725815761/3754157364620332/,See menu link,,724-258-3370,,,,,,,True,,40.199815,-79.927167
True,St. Margaret of Scotland,Church,"310 Mansfield Avenue, Pittsburgh, Pennsylvania 15220, United States",https://straphaelcgs.org/,Friday Feb 26 from 4:00 PM to 7:00 PM,,https://straphaelcgs.org/documents/2021/2/FISH%20FRY%20SMOS%20SCHOOL%202021-1.pdf,See menu link,,,,,True,,,,True,,40.422391,-80.04744
True,"St. Thomas More, Bethel Park",Church,"126 Fort Couch Road, Bethel Park, PA",https://www.resurrectionpgh.org/,"Friday Mar 26 from 4:30 PM to 7:00 PM, Friday Mar 19 from 4:30 PM to 7:00 PM, Friday Mar 12 from 4:30 PM to 7:00 PM, Friday Mar 5 from 4:30 PM to 7:00 PM, Friday Feb 26 from 4:30 PM to 7:00 PM, Friday Feb 19 from 4:30 PM to 7:00 PM",Please order before NOON each Thursday. Thank you for supporting our Lenten Dinners!,https://www.resurrectionpgh.org/order-drive-by-stm,See menu link,"Fish fries are offered all Fridays in Lent (not offered on Ash Wednesday or Good Friday)/Order online each week, Monday through Thursday./Advance orders only; deadline is Thursday by noon.",412-833-0031,,False,True,,False,True,True,,40.342445,-80.052163
True,Holy Trinity National Catholic Church,Church,"605 Hewitt Ave., Washington, PA 15301",http://holytrinitywashingtonpa.org/,"Friday Feb 19 from 11:00 AM to 6:30 PM, Friday Feb 26 from 11:00 AM to 6:30 PM, Friday Mar 5 from 11:00 AM to 6:30 PM, Friday Mar 12 from 11:00 AM to 6:30 PM, Friday Mar 19 from 11:00 AM to 6:30 PM, Friday Mar 26 from 11:00 AM to 6:30 PM",,https://www.facebook.com/HolyTrinityNationalCatholicChurch/photos/a.514111448605589/4463064337043594/,See menu link,,724-225-3401 or 724-225-1895,,True,True,False,True,True,True,,40.174551,-80.248628
True,Coleman's Fish Market,Market,"2226 Market St, Wheeling, WV 26003",https://www.facebook.com/Colemans-Fish-Market-369493546495465/,,,,,,(304) 232-8510,,,True,,True,,True,,40.059102,-80.724067
True,Nox's Tavern and Grill,Restaurant,"720 Blaw Ave, Pittsburgh, Pennsylvania",http://noxstavern.com/,"Friday Apr 2 from 11:00 AM to 11:00 AM, Friday Mar 26 from 11:00 AM to 11:00 AM, Friday Mar 19 from 11:00 AM to 11:00 AM, Friday Mar 12 from 11:00 AM to 11:00 AM, Friday Mar 5 from 11:00 AM to 11:00 AM, Friday Feb 26 from 11:00 AM to 11:00 AM, Friday Feb 19 from 11:00 AM to 11:00 AM, Wednesday Feb 17 from 11:00 AM to 10:00 PM",,,,,(412) 794-8233,,,True,True,True,True,True,,40.492498,-79.862612
True,St. Monica,Church,"116 Thorndale Drive, Beaver Falls, Pennsylvania 15010, United States",http://www.saintmonica.us/,,,http://www.saintmonica.us/wp-content/uploads/2021/01/fish-fry-flyer-2021-2-scaled.jpg,See menu link,Online by clicking the link on the saintmonica.us homepage and completing the order form,724 846-3818,,,True,,True,,True,,40.765526,-80.356114
True,Harrison City VFD,Fire Department,"1010 Mill St, Harrison City, PA 15636",http://www.hcvfd.org/,,no ff this year,,,,724-744-2114,,False,,,False,,True,,40.353405,-79.650425
True,Marianna VFC,Fire Department,"85 Broad Street, Marianna, PA",https://www.facebook.com/pages/category/Fire-Station/Marianna-Volunteer-Fire-Company-170651547026596/,"Friday Apr 2 from 12:00 PM to 6:30 PM, Wednesday Feb 17 from 12:00 PM to 6:30 PM, Friday Mar 26 from 12:00 PM to 6:30 PM, Friday Mar 19 from 12:00 PM to 6:30 PM, Friday Mar 12 from 12:00 PM to 6:30 PM, Friday Mar 5 from 12:00 PM to 6:30 PM, Friday Feb 26 from 12:00 PM to 6:30 PM, Friday Feb 19 from 12:00 PM to 6:30 PM",,https://www.facebook.com/Marianna-Volunteer-Fire-Company-170651547026596/photos/pcb.876414489783628/876414419783635/,,,724-267-3112,,,True,,True,,True,,40.022791,-80.085837
True,St. Iranaeus,Church,"387 Maryland Avenue, Oakmont, Pennsylvania 15139, United States",https://holyfamilypgh.org/,"Friday Feb 19 from 11:00 AM to 1:00 PM, Friday Feb 19 from 4:00 PM to 7:00 PM, Friday Feb 26 from 11:00 AM to 1:00 PM, Friday Feb 26 from 4:00 PM to 7:00 PM, Friday Mar 5 from 11:00 AM to 1:00 PM, Friday Mar 5 from 4:00 PM to 7:00 PM, Friday Mar 12 from 11:00 AM to 1:00 PM, Friday Mar 12 from 4:00 PM to 7:00 PM, Friday Mar 19 from 11:00 AM to 1:00 PM, Friday Mar 19 from 4:00 PM to 7:00 PM, Friday Mar 26 from 11:00 AM to 1:00 PM, Friday Mar 26 from 4:00 PM to 7:00 PM",,,"Beer Battered Fried Fish Sandwich
Baked Fish Sandwich
Gluten Free Fish
Tuna Salad Croissant",credit cards accepted,,,False,True,True,True,True,True,,40.519276,-79.841161
True,Fire Department of North Versailles at the South Wilmerding Social Club,Fire Department,"830 Sylvan Ave., North Versailles, PA",https://www.facebook.com/South-Wilmerding-Social-Club-104821270873233/,,,http://manorvfd.org/custom.html?id=24719,See menu link,,412-829-7422,,,True,,True,,True,,40.389236,-79.795318
